#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 124.600000 -1.436821 0.610470 0.623897
 124.800000 -1.257278 1.167378 1.538240
 125.000000 -1.270032 1.497345 1.531932
 125.200000 -1.154001 1.286284 2.368607
 125.400000 -1.486749 0.546716 0.525779
 125.600000 -1.066260 0.301699 0.112082
 125.800000 -1.591682 0.765085 1.152392
 126.000000 -1.352154 1.241145 2.541373
 126.200000 -1.265106 0.858797 1.834678
 126.400000 -1.700734 0.837376 1.806790
 126.600000 -1.273576 0.405721 0.285744
 126.800000 -1.350924 0.840286 1.834438
 127.000000 -1.611288 1.034617 2.822500
 127.200000 -1.469808 1.128286 4.286300
 127.400000 -1.309259 0.593463 1.146712
 127.600000 -1.447331 0.717796 1.960977
 127.800000 -1.393213 0.839390 2.694905
 128.000000 -1.245772 0.573625 0.994761
 128.200000 -1.662993 0.616146 2.242460
 128.400000 -1.178322 0.604571 2.184372
 128.600000 -1.609953 0.788789 3.211404
 128.800000 -1.320072 0.709280 2.829632
 129.000000 -1.489779 0.987573 4.194273
 129.200000 -1.339438 1.082328 5.279011
 129.400000 -1.472012 0.744397 3.853476
 129.600000 -1.450408 0.611192 2.952295
 129.800000 -1.132399 0.454198 1.801220
 130.000000 -1.431309 0.838621 4.439682
 130.200000 -1.698579 1.048569 5.759718
 130.400000 -1.521797 1.033472 6.153036
 130.600000 -1.520273 0.802472 5.186818
 130.800000 -1.678585 0.624567 3.531287
 131.000000 -0.950891 0.180209 0.784171
 131.200000 -1.780744 0.326001 1.606770
 131.400000 -2.456533 0.474675 0.528540
 131.600000 -2.020166 0.437603 1.452477
 131.800000 -1.308324 0.278336 2.269212
 132.000000 -1.396702 0.216043 1.894749
 132.200000 -2.058200 0.248721 1.249341
 132.400000 -2.357939 0.520884 0.990131
 132.600000 -1.393236 0.732915 5.272896
 132.800000 -1.515173 0.742013 5.274913
 133.000000 -2.513264 0.740908 1.050612
 133.200000 -1.995007 0.325527 2.010019
 133.400000 -0.949512 -0.389380 0.552882
 133.600000 -1.549592 -0.108682 1.317978
 133.800000 -1.466427 0.553975 4.520131
 134.000000 -1.472380 1.468926 4.635734
 134.200000 -1.838005 2.626748 0.229562
 134.400000 -2.669516 -3.097478 0.576621
 134.600000 -2.527148 2.737980 0.792873
 134.800000 -1.387870 2.544123 0.074078
 135.000000 -1.336440 1.835979 2.450694
 135.200000 -2.226598 1.343706 3.395691
 135.400000 -2.412216 1.170653 2.918967
 135.600000 -1.939579 1.351357 4.909938
 135.800000 -1.065502 2.156101 1.113394
 136.000000 -1.290276 2.623097 0.129349
 136.200000 -2.742229 2.409424 1.200032
 136.400000 -2.335624 -3.014601 0.955046
 136.600000 -2.561670 2.763769 0.864788
 136.800000 -2.461312 1.896905 1.050090
 137.000000 -1.822600 2.571835 1.035195
 137.200000 -1.682341 -3.080186 1.120230
 137.400000 -2.333526 2.374096 1.579772
 137.600000 -2.631414 2.264133 1.292744
 137.800000 -2.619975 2.930505 0.909507
 138.000000 -2.980984 2.670138 1.153541
 138.200000 -2.356838 2.112240 1.349764
 138.400000 -1.445590 1.966502 2.857813
 138.600000 -1.164777 2.039494 2.301540
 138.800000 -1.892787 2.537261 2.267757
 139.000000 -2.893354 3.086311 1.045381
 139.200000 -2.181530 2.965437 1.980055
 139.400000 -2.216028 2.181718 1.551364
 139.600000 -2.448155 2.061631 1.247893
 139.800000 -2.178703 2.929663 2.032701
 140.000000 -3.073136 2.888586 2.498446
 140.200000 -2.108197 2.615822 2.519156
 140.400000 -1.976546 2.056420 1.753954
 140.600000 -1.062669 2.095971 1.910550
 140.800000 -1.513790 2.115106 2.252195
 141.000000 -1.662595 2.407645 2.257644
 141.200000 -1.978268 2.678039 3.100879
 141.400000 -2.716617 2.695158 3.742282
 141.600000 -2.258864 2.815911 2.938209
 141.800000 -2.039766 2.468174 3.156401
 142.000000 -2.593349 2.136601 1.640859
 142.200000 -2.400448 -3.108053 2.319140
 142.400000 -2.757607 2.825274 3.900845
 142.600000 -2.226100 2.248346 3.176731
 142.800000 -1.668013 2.449767 3.564102
 143.000000 -1.298370 2.372945 2.935853
 143.200000 -1.424016 1.960901 3.923176
 143.400000 -1.415937 1.568725 5.794215
 143.600000 -1.664201 1.235086 6.665980
 143.800000 -1.248909 0.870844 5.807759
 144.000000 -1.655832 0.720302 5.262910
 144.200000 -1.215170 1.019897 6.622150
 144.400000 -1.478061 1.609645 5.559161
 144.600000 -1.385198 2.175552 3.874641
 144.800000 -1.479544 2.191384 3.989258
 145.000000 -2.129032 2.334141 3.735789
 145.200000 -2.700655 2.848502 3.989312
 145.400000 -2.443904 -2.860877 1.735620
 145.600000 -2.598467 2.415078 4.434996
 145.800000 -2.147038 1.810790 3.014686
 146.000000 -1.000629 2.134247 2.899921
 146.200000 -1.323183 2.460313 4.947667
 146.400000 -2.337185 2.314852 4.524910
 146.600000 -2.742291 2.903609 3.837001
 146.800000 -2.227406 -3.012799 1.961225
 147.000000 -2.765316 2.259586 3.667017
 147.200000 -1.992074 2.595455 4.923798
 147.400000 -1.738585 3.124671 1.692237
 147.600000 -2.128350 2.744412 4.045701
 147.800000 -2.640247 1.999051 3.464694
 148.000000 -2.318319 2.377623 5.373354
 148.200000 -2.413478 -3.083524 2.392601
 148.400000 -2.868393 2.895407 4.279326
 148.600000 -2.022752 2.716844 4.687033
 148.800000 -1.774686 2.603381 5.387065
 149.000000 -1.971084 2.739747 4.464863
 149.200000 -2.895925 2.767454 5.090128
 149.400000 -2.380567 -2.993009 2.295091
 149.600000 -2.694288 2.482285 6.298223
 149.800000 -2.434010 2.506041 6.697865
 150.000000 -2.288420 3.126493 2.915575
 150.200000 -2.927480 2.688346 5.529709
 150.400000 -1.845683 2.917312 4.423101
 150.600000 -1.144414 2.396963 4.791352
 150.800000 -1.315712 1.819469 5.120671
 151.000000 -1.091609 0.592023 4.679540
 151.200000 -1.461697 0.065066 2.630983
 151.400000 -1.162215 -0.474072 0.350401
 151.600000 -1.309985 0.311482 4.552714
 151.800000 -1.396459 1.623094 5.870286
 152.000000 -1.364939 2.497936 5.636682
 152.200000 -1.583608 -3.082504 2.193442
 152.400000 -2.976970 2.493482 5.423426
 152.600000 -2.356201 2.986234 4.836932
 152.800000 -2.178241 2.867054 5.478579
 153.000000 -2.785519 2.405037 6.061739
 153.200000 -2.210841 3.096021 4.162219
 153.400000 -2.949283 2.976268 4.652559
 153.600000 -2.015609 2.783465 6.194505
 153.800000 -1.547865 2.505238 7.221633
 154.000000 -1.157606 2.261880 5.539964
 154.200000 -1.655488 1.376531 6.575658
 154.400000 -1.252364 0.180243 3.653608
 154.600000 -1.156485 -0.362343 0.625867
 154.800000 -1.233091 0.013631 2.513416
 155.000000 -1.256159 0.575201 6.137140
 155.200000 -1.454527 1.158976 7.874822
 155.400000 -1.120967 1.333414 6.199907
 155.600000 -1.300346 1.456246 6.578361
 155.800000 -1.090979 0.898925 6.821490
 156.000000 -1.519161 0.657901 7.504636
 156.200000 -1.327671 -0.088831 2.035165
 156.400000 -1.271943 -0.294585 0.887178
 156.600000 -2.226554 0.503697 3.252353
 156.800000 -2.328543 0.877600 3.950907
 157.000000 -2.302325 1.462432 3.110893
 157.200000 -1.771080 2.422896 8.138817
 157.400000 -1.477798 -2.993986 1.580187
 157.600000 -1.858270 2.551019 7.898684
 157.800000 -2.622564 1.668654 3.177990
 158.000000 -2.150765 1.848984 4.514245
 158.200000 -1.160009 2.331087 6.674968
 158.400000 -1.524626 2.525177 7.736385
 158.600000 -2.608784 2.702120 6.904922
 158.800000 -2.750101 -3.127672 3.876896
 159.000000 -2.217532 2.953916 5.106148
 159.200000 -2.947972 1.716994 2.713384
 159.400000 -1.792738 1.780919 6.060179
 159.600000 -0.916244 1.633833 4.460190
 159.800000 -1.808914 1.744346 6.043148
 160.000000 -2.538823 2.149793 6.747262
 160.200000 -2.506126 -2.919237 3.241559
 160.400000 -2.781365 -3.010291 3.450090
 160.600000 -2.408394 2.347016 8.889866
 160.800000 -1.316293 2.007578 6.424996
 161.000000 -1.444861 1.782698 6.386342
 161.200000 -1.924747 1.306849 6.894457
 161.400000 -1.185849 0.787248 8.121059
 161.600000 -1.351806 0.613079 8.212116
 161.800000 -1.649811 1.012733 8.720189
 162.000000 -1.164851 1.382779 6.991698
 162.200000 -1.526229 1.834537 7.607182
 162.400000 -1.123098 1.872022 6.531523
 162.600000 -1.296998 1.828575 7.316870
 162.800000 -1.350739 1.623506 8.028463
 163.000000 -1.208870 1.100326 8.435890
 163.200000 -1.317606 0.469985 7.348432
 163.400000 -1.298330 -0.220691 1.227122
 163.600000 -1.385812 0.005188 2.714377
 163.800000 -1.450333 0.674522 9.014026
 164.000000 -1.766918 1.318080 8.534441
 164.200000 -1.177516 1.293143 9.231638
 164.400000 -1.589534 1.390864 9.886672
 164.600000 -1.486683 1.217437 10.538913
 164.800000 -1.679117 0.656621 8.241477
 165.000000 -1.231283 0.271606 5.348190
 165.200000 -1.478009 0.097788 4.133043
 165.400000 -1.309643 0.200378 5.551855
 165.600000 -1.497447 0.147630 4.596823
 165.800000 -1.169557 0.301555 6.493108
 166.000000 -1.838849 0.736129 8.006665
 166.200000 -1.370313 1.291369 10.396672
 166.400000 -1.262909 1.557932 8.762047
 166.600000 -1.742229 1.705296 8.008023
 166.800000 -2.220894 2.111100 7.953169
 167.000000 -2.274819 3.041237 5.527907
 167.200000 -2.843937 -2.963924 3.363947
 167.400000 -2.334615 2.395121 9.239861
 167.600000 -1.768860 2.185619 8.445857
 167.800000 -1.235809 1.700916 7.892699
 168.000000 -1.193173 1.790273 7.313072
 168.200000 -2.052142 1.449281 7.401006
 168.400000 -1.902084 1.844899 7.667424
 168.600000 -1.787564 2.636483 8.378581
 168.800000 -1.264095 3.098211 2.259170
 169.000000 -2.100728 2.476004 9.324306
 169.200000 -2.536227 2.275275 9.051242
 169.400000 -2.651915 2.922963 7.147890
 169.600000 -2.381013 -2.764222 2.699473
 169.800000 -2.665209 2.711105 8.373887
 170.000000 -1.194059 2.620198 6.232356
 170.200000 -1.226918 2.124755 8.179203
 170.400000 -1.677287 1.648309 9.033269
 170.600000 -0.974090 0.711358 7.775294
 170.800000 -1.342779 0.095566 4.485339
 171.000000 -1.481289 -0.503931 0.314229
 171.200000 -0.888328 0.019667 3.431847
 171.400000 -1.552800 1.162083 11.036623
 171.600000 -0.868626 2.085773 5.743472
 171.800000 -1.746877 2.901572 6.757987
 172.000000 -2.827921 2.994310 6.032123
 172.200000 -2.458625 3.136219 6.555010
 172.400000 -1.498814 2.599793 8.966373
 172.600000 -1.382889 1.880049 8.626321
 172.800000 -1.598451 0.601857 9.341215
 173.000000 -1.341329 -0.044791 3.476103
 173.200000 -1.544130 -0.389170 2.276661
 173.400000 -1.405553 -0.036482 4.491064
 173.600000 -0.749370 0.287317 4.981310
 173.800000 -1.714702 1.320091 10.058132
 174.000000 -1.048811 2.163890 7.168563
 174.200000 -1.671908 2.708646 8.786256
 174.400000 -2.483627 2.903547 8.424065
 174.600000 -2.221606 3.136031 6.332834
 174.800000 -2.039581 2.656891 9.898691
 175.000000 -2.344736 2.157945 8.831677
 175.200000 -2.565393 1.788967 5.621422
 175.400000 -1.511240 2.704659 8.330555
 175.600000 -1.355377 2.948697 4.589644
 175.800000 -2.141479 2.216167 10.333651
 176.000000 -2.670706 1.790589 5.132552
 176.200000 -2.059278 2.329126 11.076566
 176.400000 -1.628647 -3.129025 3.850034
 176.600000 -1.581838 2.834637 7.061971
 176.800000 -2.062580 1.846839 8.378743
 177.000000 -1.490497 1.427155 10.551096
 177.200000 -1.534766 0.943610 11.444410
 177.400000 -1.252435 0.764639 10.273820
 177.600000 -1.421950 0.884130 11.274330
 177.800000 -1.767830 1.128746 10.645088
 178.000000 -2.024298 1.217718 8.506726
 178.200000 -1.043047 1.279573 9.178613
 178.400000 -1.842910 1.355341 10.660548
 178.600000 -1.627861 2.054044 9.926291
 178.800000 -1.694491 2.657213 9.492955
 179.000000 -1.474830 -3.082541 2.791523
 179.200000 -2.000685 2.633662 10.461225
 179.400000 -2.548555 2.037894 8.663572
 179.600000 -2.723959 1.471803 4.567434
 179.800000 -1.428008 2.040609 9.757625
 180.000000 -0.933017 2.104390 7.210287
 180.200000 -1.989663 2.088830 10.090309
 180.400000 -2.970486 1.792661 4.445159
 180.600000 -1.590183 3.076187 5.338916
 180.800000 -1.443195 2.965179 5.685637
 181.000000 -2.103850 2.029935 9.617559
 181.200000 -2.256830 0.890160 6.326724
 181.400000 -1.996968 0.103126 2.857385
 181.600000 -1.321628 -0.557348 1.712444
 181.800000 -1.086499 0.036490 4.943871
 182.000000 -1.444639 1.129574 12.132724
 182.200000 -1.116268 1.834392 9.462112
 182.400000 -1.810332 2.509717 11.269525
 182.600000 -2.611460 -3.104005 6.118969
 182.800000 -2.855480 -3.081710 5.130303
 183.000000 -2.387202 2.799155 9.487754
 183.200000 -2.335703 2.586731 11.509009
 183.400000 -2.527117 2.955746 8.909143
 183.600000 -2.781045 -3.063124 5.510099
 183.800000 -1.973724 2.895277 8.963882
 184.000000 -1.716936 2.365749 11.748126
 184.200000 -1.079459 1.966723 9.396090
 184.400000 -1.375807 1.598619 11.480328
 184.600000 -1.320412 0.748744 11.053469
 184.800000 -1.508847 0.250141 6.730323
 185.000000 -1.043187 -0.295399 2.534158
 185.200000 -1.608543 0.146094 5.618851
 185.400000 -1.504655 0.723956 11.189069
 185.600000 -1.609101 1.048410 12.646875
 185.800000 -1.204690 1.237045 11.448076
 186.000000 -1.538591 0.977105 12.571430
 186.200000 -1.260966 0.415746 8.807719
 186.400000 -1.676203 0.091489 4.878463
 186.600000 -1.001180 -0.132463 4.398069
 186.800000 -1.522851 0.226717 6.747260
 187.000000 -1.277898 0.494780 9.498399
 187.200000 -1.648576 1.291229 13.011503
 187.400000 -1.201033 1.862120 10.127449
 187.600000 -1.755870 1.913608 10.773230
 187.800000 -1.314312 1.840269 10.648777
 188.000000 -1.228292 1.533885 11.190269
 188.200000 -1.314449 1.018842 13.200955
 188.400000 -1.426120 0.639838 11.712472
 188.600000 -1.387935 0.133672 6.853805
 188.800000 -1.338543 -0.134960 4.814871
 189.000000 -1.071149 -0.204845 4.243501
 189.200000 -1.278121 0.287899 8.757574
 189.400000 -1.514536 0.794068 12.827136
 189.600000 -1.259363 1.166760 12.950543
 189.800000 -1.569834 1.474624 12.970662
 190.000000 -1.365222 1.471639 12.909619
 190.200000 -1.529881 1.516233 13.471336
 190.400000 -1.445238 0.707936 12.330955
 190.600000 -1.109966 0.061102 6.921195
 190.800000 -1.372875 -0.363392 4.189026
 191.000000 -1.236720 -0.186344 5.486494
 191.200000 -1.274199 0.388855 9.807448
 191.400000 -1.601340 1.187213 14.245854
 191.600000 -0.945901 1.685491 9.238087
 191.800000 -1.619732 2.341157 12.343123
 192.000000 -2.052162 3.101368 7.282405
 192.200000 -2.948619 3.118756 6.014919
 192.400000 -2.260704 2.904442 10.287794
 192.600000 -2.077483 2.084320 11.389017
 192.800000 -1.942570 1.960704 10.919274
 193.000000 -2.052536 2.584620 12.328981
 193.200000 3.093555 -3.120614 4.147556
 193.400000 -2.512115 2.995079 9.464413
 193.600000 -2.855868 2.033855 7.343035
 193.800000 -2.369853 2.378316 12.732210
 194.000000 -2.587734 3.026577 8.899325
 194.200000 3.085858 -3.095561 4.291518
 194.400000 -1.826659 3.098237 7.821540
 194.600000 -1.691072 2.098411 12.040270
 194.800000 -1.374939 1.501484 13.473888
 195.000000 -1.237962 0.385478 9.717189
 195.200000 -1.053535 -0.529784 3.602393
 195.400000 -1.857902 -0.233801 3.397513
 195.600000 -2.551981 0.692835 3.415149
 195.800000 -2.379712 0.684646 4.680845
 196.000000 -1.875148 0.401779 7.217825
 196.200000 -1.021658 -0.263274 5.780451
 196.400000 -1.508830 -0.214794 5.784739
 196.600000 -2.708815 0.216585 1.042445
 196.800000 -2.324381 0.847935 6.344289
 197.000000 -1.809197 1.019259 12.796935
 197.200000 -1.287330 1.265027 14.063407
 197.400000 -2.353999 1.859473 9.030683
 197.600000 -2.640313 3.067288 9.068399
 197.800000 -2.498597 -2.715569 3.073376
 198.000000 -1.682049 2.805008 10.190809
 198.200000 -1.269407 1.536989 12.962118
 198.400000 -1.634826 0.424919 10.575020
 198.600000 -2.006659 -0.400086 2.055611
 198.800000 -1.722028 -0.460013 3.121803
 199.000000 -1.692619 -0.005083 6.115930
 199.200000 -1.430007 1.005683 14.796862
 199.400000 -1.669490 2.266569 12.978724
 199.600000 -1.157490 3.070354 4.126667
 199.800000 -2.891230 2.756245 9.506459
 200.000000 -2.339003 -3.015113 7.357212
 200.200000 -2.868596 3.035705 8.550993
 200.400000 -2.631318 2.618865 11.915966
 200.600000 -2.104801 2.651687 13.630841
 200.800000 -1.806400 2.848068 11.416652
 201.000000 -1.743364 2.870592 10.813469
 201.200000 -1.932304 2.368990 13.959279
 201.400000 -2.337478 2.191790 12.082555
 201.600000 -2.808964 2.548074 10.567829
 201.800000 -2.222237 -2.713374 4.023109
 202.000000 -2.577060 -2.719766 3.553234
 202.200000 -2.789225 2.687671 10.800768
 202.400000 -2.136267 2.344547 13.695221
 202.600000 -1.407986 2.729713 10.540641
 202.800000 -1.213058 2.853760 7.333023
 203.000000 -1.137880 2.409820 10.338122
 203.200000 -1.159424 1.907478 10.894828
 203.400000 -1.177016 1.126977 12.993796
 203.600000 -1.785051 0.575222 11.091912
 203.800000 -1.133948 -0.571109 3.497792
 204.000000 -0.892439 -0.474503 3.811139
 204.200000 -1.601862 0.590840 12.589070
 204.400000 -1.106605 1.262919 12.178097
 204.600000 -1.656595 2.313408 13.810935
 204.800000 -2.168943 2.966691 12.415301
 205.000000 -2.869804 3.037684 8.882829
 205.200000 -2.522173 2.753069 13.133165
 205.400000 -2.277058 2.604104 14.201536
 205.600000 -2.738524 2.576968 11.564009
 205.800000 -2.388934 3.123275 11.351191
 206.000000 -2.480421 3.083071 11.602930
 206.200000 -1.823738 2.540505 14.593422
 206.400000 -0.990440 1.844789 9.554388
 206.600000 -1.711000 1.178264 14.362352
 206.800000 -1.164645 0.102505 9.532659
 207.000000 -1.249274 -0.793436 2.260997
 207.200000 -1.435330 -0.220129 7.460979
 207.400000 -1.817231 0.814335 12.576668
 207.600000 -0.900468 2.005615 8.714646
 207.800000 -1.760703 2.835465 12.568149
 208.000000 -2.877504 -3.102782 8.855307
 208.200000 -2.423358 2.872851 14.193893
 208.400000 -1.448039 2.492633 13.232068
 208.600000 -1.132818 1.589930 11.659367
 208.800000 -1.303878 0.643147 12.981198
 209.000000 -1.398362 0.192410 10.253813
 209.200000 -1.422721 0.380593 12.227640
 209.400000 -2.194516 0.767477 7.946064
 209.600000 -2.350533 1.356474 7.531204
 209.800000 -2.795797 1.947299 7.133046
 210.000000 -2.732826 -3.041305 9.955100
 210.200000 -2.816118 -2.745184 5.511362
 210.400000 -3.065134 2.355758 7.643222
 210.600000 -2.228772 1.648925 8.775776
 210.800000 -1.791063 1.412814 12.988581
 211.000000 -1.330232 1.555028 13.209985
 211.200000 -1.746495 1.407668 13.814743
 211.400000 -1.270226 0.896408 13.775646
 211.600000 -1.749182 0.587388 11.853987
 211.800000 -1.058826 0.393140 10.840054
 212.000000 -1.577720 0.796767 14.272541
 212.200000 -1.192721 1.111666 13.787563
 212.400000 -1.392769 1.601709 13.821659
 212.600000 -1.038096 1.745315 10.701229
 212.800000 -1.277399 1.966974 11.855042
 213.000000 -1.130894 1.979619 11.013549
 213.200000 -1.356283 1.458905 14.796375
 213.400000 -1.243260 0.714496 13.641324
 213.600000 -1.118335 0.011215 9.567684
 213.800000 -1.625078 -0.179782 7.046802
 214.000000 -1.968489 -0.111592 4.619146
 214.200000 -2.591219 0.111387 1.811628
 214.400000 -2.055079 0.032235 5.551058
 214.600000 -1.752355 0.019924 8.322716
 214.800000 -0.926627 0.121955 8.969300
 215.000000 -1.810870 0.609294 12.026919
 215.200000 -2.252782 0.983619 8.684333
 215.400000 -2.549715 1.260411 5.711676
 215.600000 -2.149672 1.960988 10.886294
 215.800000 -2.102650 2.512636 14.820051
 216.000000 -2.645183 3.123268 12.642797
 216.200000 -2.671567 3.025620 13.878035
 216.400000 -2.449399 2.124292 11.156578
 216.600000 -2.151975 2.463748 14.679750
 216.800000 -2.879725 2.856644 12.234517
 217.000000 -2.582060 -3.136278 13.341544
 217.200000 -2.556415 2.651760 14.177929
 217.400000 -2.733445 2.186070 9.806086
 217.600000 -2.120761 2.399361 14.490988
 217.800000 -2.274445 2.479170 14.536260
 218.000000 -2.729634 2.685377 13.155123
 218.200000 -2.346234 2.951417 15.843285
 218.400000 -2.254360 2.972879 15.480611
 218.600000 -2.673179 2.021886 8.871198
 218.800000 -2.054384 2.425889 14.951448
 219.000000 -1.879127 2.616871 15.055318
 219.200000 -2.595607 2.384982 13.042875
 219.400000 -2.689904 2.673399 14.273735
 219.600000 -2.609974 2.799011 15.465635
 219.800000 -2.795165 2.464410 11.901973
 220.000000 -2.289477 2.587824 15.864297
 220.200000 -2.493281 2.532995 15.312248
 220.400000 -2.742621 2.663725 14.168451
 220.600000 -2.195379 3.048817 15.119040
 220.800000 -2.848405 2.435420 11.460320
 221.000000 -2.436785 2.359619 14.300116
 221.200000 -2.325476 2.598143 16.896449
 221.400000 -2.824925 2.866524 14.345447
 221.600000 -2.414282 3.015069 16.202355
 221.800000 -3.054587 2.428348 9.280853
 222.000000 -2.034500 2.318507 15.582047
 222.200000 -0.833275 1.963744 8.863731
 222.400000 -1.604021 1.613458 13.890416
 222.600000 -2.220384 1.346858 9.164693
 222.800000 -2.833327 1.561747 4.566860
 223.000000 -2.092867 2.622089 17.447580
 223.200000 -2.413563 3.115400 15.361037
 223.400000 -3.086620 -3.101959 9.493126
 223.600000 -1.779059 2.955542 13.176159
 223.800000 -0.619767 2.184238 6.280942
 224.000000 -1.481270 1.067565 16.001993
 224.200000 -1.098122 -0.011205 9.678207
 224.400000 -0.906754 -0.714846 3.689879
 224.600000 -1.401482 -0.101316 9.530417
 224.800000 -2.054026 0.514277 9.143716
 225.000000 -1.011269 1.044127 11.733408
 225.200000 -1.393339 1.933299 13.249741
 225.400000 -1.282890 2.567402 12.644261
 225.600000 -1.256227 3.082890 5.776810
