#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 6013.800000 -0.837285 0.210634 63.310811
 6014.000000 -0.940083 0.111220 66.900395
 6014.200000 -1.561785 -0.142886 68.504237
 6014.400000 -2.201949 -0.208548 60.989653
 6014.600000 -2.573026 -0.304793 57.644339
 6014.800000 -2.724901 -0.200280 55.543170
 6015.000000 -3.009596 0.668237 47.419855
 6015.200000 -2.585539 1.360513 63.871967
 6015.400000 -2.992254 2.177112 64.783408
 6015.600000 -3.098186 2.876901 67.926258
 6015.800000 2.893610 -2.769095 42.290656
 6016.000000 -2.745864 -2.339689 55.246125
 6016.200000 -2.047995 -2.166427 50.264694
 6016.400000 -1.851984 -2.782996 60.312779
 6016.600000 -2.028341 2.554483 74.745769
 6016.800000 -2.227104 2.120518 73.487731
 6017.000000 -1.940408 1.822356 70.813603
 6017.200000 -1.690072 1.779157 72.544659
 6017.400000 -0.778799 1.529431 62.621034
 6017.600000 0.026790 1.043401 39.877348
 6017.800000 0.279594 1.166172 41.518689
 6018.000000 1.664957 0.456414 29.218989
 6018.200000 1.729577 0.334897 28.561598
 6018.400000 0.726734 0.103679 61.759089
 6018.600000 -0.183588 -0.171450 42.509383
 6018.800000 -1.080161 -0.569650 63.393554
 6019.000000 -1.996818 -0.771769 53.219455
 6019.200000 -2.377829 -0.997227 53.795339
 6019.400000 -3.090039 -1.184192 44.154011
 6019.600000 -2.747373 -0.992283 54.057435
 6019.800000 -2.460445 -1.270143 51.758806
 6020.000000 -2.599456 -1.114931 53.613214
 6020.200000 -2.735441 -1.140309 52.718690
 6020.400000 -3.060555 -1.074101 46.464322
 6020.600000 -2.712182 -1.114743 53.219005
 6020.800000 -2.733903 -1.249402 51.522365
 6021.000000 -2.933553 -1.177640 48.865176
 6021.200000 -2.645838 -1.180322 53.025292
 6021.400000 -2.754020 -1.088312 53.225581
 6021.600000 -2.505844 -1.080388 54.021084
 6021.800000 -2.919005 -1.240858 48.598809
 6022.000000 -2.662023 -1.003778 54.798497
 6022.200000 -2.587165 -1.227161 52.751897
 6022.400000 -2.424642 -1.333860 51.287222
 6022.600000 -2.280207 -1.193967 51.209808
 6022.800000 3.092465 -1.539875 37.186857
 6023.000000 -2.904100 -1.672318 45.709006
 6023.200000 -2.811144 -1.769197 47.893888
 6023.400000 -2.705066 -2.060194 51.402915
 6023.600000 3.000942 -2.282219 36.936574
 6023.800000 2.816836 -2.595272 34.645934
 6024.000000 -2.633782 -2.460532 59.290892
 6024.200000 -1.705518 -2.860460 60.731110
 6024.400000 -1.300649 2.865689 70.849262
 6024.600000 -0.022928 2.135624 31.362334
 6024.800000 0.220622 1.238775 40.428158
 6025.000000 1.012978 -0.169350 68.259605
 6025.200000 1.342916 -1.700507 55.932162
 6025.400000 0.723838 -2.933443 42.514516
 6025.600000 1.318873 2.906969 41.761597
 6025.800000 1.241570 2.599845 37.037700
 6026.000000 1.378244 2.424186 31.979967
 6026.200000 1.346023 2.607468 36.249579
 6026.400000 0.898289 3.021077 42.797407
 6026.600000 1.450577 -2.306033 43.481096
 6026.800000 1.462017 -1.447267 54.354851
 6027.000000 0.566764 -0.121471 57.475460
 6027.200000 0.930781 0.626682 56.637678
 6027.400000 1.129367 1.471768 30.003892
 6027.600000 1.067786 2.402822 33.116226
 6027.800000 1.230466 -2.970554 47.434160
 6028.000000 0.668960 -1.561647 59.657078
 6028.200000 1.285040 -0.536552 65.968106
 6028.400000 1.424947 0.326386 45.876509
 6028.600000 0.867362 1.134702 43.672366
 6028.800000 0.535680 1.693335 31.535797
 6029.000000 0.390916 1.627370 33.807483
 6029.200000 -0.130205 1.769529 40.153639
 6029.400000 -0.913976 2.121690 68.572746
 6029.600000 -1.866728 1.887435 71.545245
 6029.800000 -2.208005 1.788556 69.902763
 6030.000000 -2.743465 1.822859 65.516593
 6030.200000 -3.014779 2.111980 62.395570
 6030.400000 3.102437 2.133507 54.874916
 6030.600000 -2.925507 2.641465 74.440329
 6030.800000 -2.639197 2.954740 78.956756
 6031.000000 -2.570014 3.057261 77.752044
 6031.200000 -2.679510 2.760006 79.608783
 6031.400000 2.970399 2.301977 51.254010
 6031.600000 -2.668350 2.912854 79.204378
 6031.800000 -2.212399 2.973895 74.936810
 6032.000000 -1.448700 -3.048987 62.799960
 6032.200000 -0.808049 -3.129769 42.617711
 6032.400000 -0.940419 2.401242 68.907753
 6032.600000 -1.379953 1.613381 74.904315
 6032.800000 -1.490715 0.554536 75.429545
 6033.000000 -1.458986 0.022785 71.398048
 6033.200000 -1.566658 -0.921020 52.316702
 6033.400000 -1.199650 -1.910139 31.513733
 6033.600000 -1.449510 -2.140715 39.141639
 6033.800000 -1.924284 -2.226795 49.528999
 6034.000000 -2.291759 -2.393511 56.790486
 6034.200000 3.015020 2.838902 59.094102
 6034.400000 2.920344 2.255170 47.389833
 6034.600000 -2.702974 1.980269 69.355396
 6034.800000 -2.046610 1.698714 69.750904
 6035.000000 -0.859694 1.636072 65.738144
 6035.200000 -0.621069 1.425217 56.185897
 6035.400000 -0.435077 1.176311 47.400817
 6035.600000 -1.688458 1.506247 73.350694
 6035.800000 -1.991662 1.216703 70.035509
 6036.000000 -1.779681 1.116902 73.695930
 6036.200000 -1.927021 1.097792 71.208462
 6036.400000 -1.274106 1.138569 77.161925
 6036.600000 -1.151811 1.260185 74.597254
 6036.800000 -1.554600 1.462250 75.159739
 6037.000000 -1.256159 1.274207 76.376724
 6037.200000 -1.045002 1.006132 71.871714
 6037.400000 -1.567854 0.932075 77.123321
 6037.600000 -1.282370 0.579583 75.739586
 6037.800000 -1.041562 0.432715 70.496438
 6038.000000 -1.484374 0.720167 76.866784
 6038.200000 -1.067116 0.941770 72.581981
 6038.400000 -1.252543 1.679191 74.130611
 6038.600000 -1.154275 2.224044 73.762628
 6038.800000 -0.843804 2.512532 64.252689
 6039.000000 -0.771384 2.777687 54.756577
 6039.200000 -1.048568 3.117027 55.646778
 6039.400000 -1.392503 -2.729143 51.340861
 6039.600000 -1.131578 -2.636998 39.496990
 6039.800000 -1.437362 -2.695798 51.472492
 6040.000000 -1.266990 3.109881 63.266403
 6040.200000 -0.647602 2.715028 50.173131
 6040.400000 -0.375147 2.450063 41.878045
 6040.600000 -1.088002 2.085073 72.451308
 6040.800000 -1.805256 1.205708 73.096447
 6041.000000 -1.452918 -0.365023 66.074498
 6041.200000 -0.907919 -1.607825 31.197426
 6041.400000 -1.505622 -1.704453 38.908122
 6041.600000 -1.582981 -1.853060 39.988747
 6041.800000 -1.444148 -2.185550 39.639081
 6042.000000 -1.294987 -2.707933 47.783230
 6042.200000 -1.360547 3.127217 64.874799
 6042.400000 -1.601054 2.242927 74.380404
 6042.600000 -1.948488 1.303265 70.526886
 6042.800000 -1.363224 0.630473 76.562996
 6043.000000 -0.310502 -0.104215 44.742485
 6043.200000 0.263241 -0.685192 48.300877
 6043.400000 1.508045 -1.656318 48.805493
 6043.600000 1.601381 -1.559158 45.236429
 6043.800000 0.477753 -1.511079 53.264622
 6044.000000 0.691460 -1.954715 55.421424
 6044.200000 0.357969 -1.953976 41.303741
 6044.400000 1.718528 -2.210606 31.587227
 6044.600000 1.958076 -2.293800 22.126925
 6044.800000 1.850516 -2.570420 25.356330
 6045.000000 0.964419 -2.793552 50.321099
 6045.200000 1.055543 -2.600228 52.567618
 6045.400000 0.578192 -1.921319 51.789346
 6045.600000 0.740434 -1.629198 61.211181
 6045.800000 0.469226 -1.485384 53.264785
 6046.000000 1.272263 -1.537141 61.326213
 6046.200000 1.372101 -0.824168 63.356986
 6046.400000 1.339869 0.064391 55.579924
 6046.600000 0.632046 0.588833 55.246014
 6046.800000 1.280026 0.412611 51.304097
 6047.000000 0.882586 0.485019 59.746505
 6047.200000 1.144092 0.093772 62.835557
 6047.400000 0.556552 -0.333707 58.022396
 6047.600000 1.433481 -1.492973 55.230590
 6047.800000 1.488915 -2.138375 43.225605
 6048.000000 1.239025 -2.794297 48.285687
 6048.200000 0.864606 -2.844464 48.317339
 6048.400000 1.512786 -2.658341 39.139352
 6048.600000 1.226556 -2.510627 50.522958
 6048.800000 0.438479 -2.354740 38.345547
 6049.000000 0.195636 -1.780450 37.717874
 6049.200000 0.370205 -0.706963 51.492863
 6049.400000 0.822643 0.284978 62.242430
 6049.600000 1.105843 1.027074 41.236147
 6049.800000 0.998940 1.750911 28.459893
 6050.000000 1.455346 2.032865 23.670217
 6050.200000 1.666798 2.511079 27.303495
 6050.400000 0.923523 3.084602 44.609888
 6050.600000 1.095928 -2.384588 54.400387
 6050.800000 0.464788 -1.438821 53.731203
 6051.000000 0.729214 -1.348187 63.896149
 6051.200000 0.643376 -0.685046 61.915810
 6051.400000 1.742511 -0.381440 38.553938
 6051.600000 1.154397 0.556853 52.994814
 6051.800000 0.540195 1.462806 37.387999
 6052.000000 0.059784 1.780620 35.163530
 6052.200000 -0.361589 1.917167 47.419900
 6052.400000 -1.853241 2.109555 72.781129
 6052.600000 2.888654 1.600390 32.953833
 6052.800000 2.832203 1.827439 33.478465
 6053.000000 -2.366113 2.318078 76.295495
 6053.200000 -1.049516 2.881569 64.196469
 6053.400000 -0.167542 2.449803 31.964280
 6053.600000 -0.206831 1.660770 43.460020
 6053.800000 -1.437642 1.481865 75.797536
 6054.000000 -2.356693 0.988032 66.009780
 6054.200000 3.018201 0.452434 33.798348
 6054.400000 -2.831438 -0.010838 53.029942
 6054.600000 -2.454809 -0.110862 60.522480
 6054.800000 -2.703618 0.138744 57.919741
 6055.000000 -2.866775 0.551305 53.878759
 6055.200000 -2.763195 1.012353 58.569532
 6055.400000 -2.315994 1.170194 66.675595
 6055.600000 -1.452766 1.316102 76.980476
 6055.800000 -0.692197 1.227564 57.811363
 6056.000000 -1.610832 1.347534 75.398945
 6056.200000 -1.339198 0.831430 77.710256
 6056.400000 -0.761904 0.419351 59.969819
 6056.600000 -1.234548 0.240731 73.171147
 6056.800000 -1.264094 0.378544 74.231551
 6057.000000 -1.198586 1.006392 76.177746
 6057.200000 -1.517667 1.355698 76.366316
 6057.400000 -0.812906 1.198821 62.919143
 6057.600000 -1.387094 1.293544 77.294204
 6057.800000 -1.373135 1.137765 78.055181
 6058.000000 -1.305980 0.958444 77.822456
 6058.200000 -1.487676 0.928244 78.014221
 6058.400000 -1.206920 0.907602 76.330929
 6058.600000 -1.825179 1.167388 72.980036
 6058.800000 -1.590760 1.288494 76.107134
 6059.000000 -0.987932 1.441495 69.846295
 6059.200000 -1.631896 1.651293 73.431437
 6059.400000 -2.006484 1.625592 69.789630
 6059.600000 -1.737666 2.049150 72.975031
 6059.800000 -1.259032 2.221054 74.752405
 6060.000000 -1.168900 2.229545 73.995039
 6060.200000 -0.594854 1.840756 57.020318
 6060.400000 -1.177453 1.647385 73.529258
 6060.600000 -1.527760 1.424460 75.823289
 6060.800000 -0.626261 0.788353 53.229218
 6061.000000 -1.327311 0.697344 76.980008
 6061.200000 -1.420139 0.181653 72.970380
 6061.400000 -0.877452 0.350868 64.925690
 6061.600000 -1.484310 0.636744 76.356291
 6061.800000 -1.247358 0.725663 76.401743
 6062.000000 -1.082192 0.917085 73.181011
 6062.200000 -1.200712 1.420802 74.988994
 6062.400000 -1.508604 1.654302 74.440648
 6062.600000 -1.210163 1.809406 73.577224
 6062.800000 -1.126247 1.309656 74.053328
 6063.000000 -1.450821 1.044904 78.355182
 6063.200000 -1.039056 0.627853 71.157469
 6063.400000 -0.856518 -0.043338 64.476761
 6063.600000 -0.854058 -0.534595 61.624754
 6063.800000 -1.379087 -0.569921 62.291478
 6064.000000 -1.732438 -0.598804 57.479170
 6064.200000 -2.115281 -0.564873 56.397774
 6064.400000 -2.031125 -0.269096 61.170920
 6064.600000 -1.922110 -0.011656 65.861649
 6064.800000 -1.487686 0.121591 72.056769
 6065.000000 -1.113041 0.277430 71.738476
 6065.200000 -0.736265 0.551451 58.668537
 6065.400000 -1.257163 0.855795 77.182406
 6065.600000 -0.912060 1.147802 67.113616
 6065.800000 -1.287257 1.862016 74.108245
 6066.000000 -1.702748 2.392648 74.397462
 6066.200000 -2.314491 2.770016 77.749970
 6066.400000 -2.596765 3.069735 77.698323
 6066.600000 2.940991 2.906323 54.554430
 6066.800000 2.592059 2.884062 34.802007
 6067.000000 -3.077471 3.034006 67.738205
 6067.200000 -2.294728 -2.951148 69.768656
 6067.400000 -1.895122 -2.995484 65.964708
 6067.600000 -1.980967 2.837004 73.855983
 6067.800000 -2.351047 1.875543 70.807261
 6068.000000 -2.376317 1.115937 66.079839
 6068.200000 -2.387764 0.547581 65.510002
 6068.400000 -1.914106 -0.033048 65.699210
 6068.600000 -1.536851 -0.872439 53.648117
 6068.800000 -0.901288 -1.584525 31.836585
 6069.000000 -1.252462 -1.180417 47.172446
 6069.200000 -1.918839 -0.882344 51.908997
 6069.400000 -2.316285 -0.065989 62.315518
 6069.600000 -3.048942 0.981579 46.658601
 6069.800000 -2.796600 2.524323 76.798764
 6070.000000 -2.356007 -2.919424 69.849715
 6070.200000 -2.043002 -2.102648 49.501487
 6070.400000 -2.251417 -1.134123 51.547512
 6070.600000 -2.021901 -0.391428 59.213731
 6070.800000 -2.152406 0.098005 65.295314
 6071.000000 -1.486936 0.523053 75.394334
 6071.200000 -0.165673 0.737148 39.281658
 6071.400000 0.068299 1.639248 37.502662
 6071.600000 1.216671 1.281066 31.259950
 6071.800000 1.392795 1.340643 24.319043
 6072.000000 1.147807 1.562892 28.460092
 6072.200000 0.492185 1.162967 43.825065
 6072.400000 0.412900 -0.229102 51.772061
 6072.600000 1.503626 -2.026820 43.767977
 6072.800000 1.777012 3.110619 28.672958
 6073.000000 1.234788 2.406505 33.687710
 6073.200000 1.675871 1.642089 15.206095
 6073.400000 1.308113 1.060554 32.771835
 6073.600000 0.716109 0.863617 51.903012
 6073.800000 -1.363182 1.859410 74.305857
 6074.000000 -2.812928 2.031951 67.836240
 6074.200000 2.746283 2.809853 43.264809
 6074.400000 3.129594 -2.767656 54.359148
 6074.600000 -2.630289 -1.822773 50.456431
 6074.800000 -2.311944 -0.696509 55.931756
 6075.000000 -2.556657 -0.132292 59.050722
 6075.200000 -2.645068 0.764371 61.395615
 6075.400000 -2.701241 1.829237 66.718575
 6075.600000 -2.373638 3.014399 76.743102
 6075.800000 -2.744205 -2.201354 52.913760
 6076.000000 -3.068810 -1.499938 41.886466
 6076.200000 3.076510 -0.469193 41.663027
 6076.400000 -2.840177 -0.016042 52.817241
 6076.600000 -2.342283 0.396026 65.782287
 6076.800000 -1.082748 0.883571 73.256578
 6077.000000 -0.502794 1.389293 51.719036
 6077.200000 -0.714772 1.973732 61.831750
 6077.400000 -1.410569 2.324689 75.428306
 6077.600000 -2.375309 2.447073 77.526470
 6077.800000 3.106730 2.837390 64.217734
 6078.000000 -2.812210 -2.729469 64.776880
 6078.200000 -2.592338 -2.340893 57.031403
 6078.400000 -2.279106 -2.054018 51.628171
 6078.600000 -2.421909 -1.768023 50.568315
 6078.800000 -3.085713 -1.759115 40.449450
 6079.000000 -2.643295 -1.569341 50.386791
 6079.200000 -1.509907 -1.373273 43.292161
 6079.400000 -0.748189 -1.058402 49.305318
 6079.600000 -0.622691 -0.097805 55.970750
 6079.800000 -0.668477 0.732503 55.293041
 6080.000000 -1.202166 1.830838 73.528703
 6080.200000 -2.100093 2.316309 74.483958
 6080.400000 -2.718162 2.754328 79.345787
 6080.600000 2.867598 3.055587 49.156012
 6080.800000 2.577449 -2.937012 30.038061
 6081.000000 -2.591467 -2.156092 53.820476
 6081.200000 -2.130625 -2.115860 50.888091
 6081.400000 -2.019592 -2.515253 56.375122
 6081.600000 -2.519843 -3.042566 74.398898
 6081.800000 -2.844667 2.225999 71.059668
 6082.000000 -2.713467 1.680342 64.218509
 6082.200000 -3.035074 0.661498 46.438106
 6082.400000 -2.697389 0.247162 58.924047
 6082.600000 -2.619451 0.031270 59.350668
 6082.800000 -3.052601 -0.106507 44.620867
 6083.000000 -2.735595 0.597631 58.801441
 6083.200000 -2.856001 0.928034 55.180065
 6083.400000 -2.727417 1.872125 66.957575
 6083.600000 -2.989324 2.092501 63.132717
 6083.800000 3.064305 3.113041 59.758078
 6084.000000 -2.763886 -2.516510 59.694771
 6084.200000 -3.018318 -2.355056 49.219189
 6084.400000 -2.708420 -2.347339 56.422136
 6084.600000 -2.782434 -2.453719 57.845175
 6084.800000 -2.792093 -2.689232 64.139360
 6085.000000 -2.836905 3.135910 74.518654
 6085.200000 3.131298 2.622867 64.861558
 6085.400000 3.063451 2.599427 61.048595
 6085.600000 -2.655058 -3.117518 76.219231
 6085.800000 -2.150672 -2.812607 64.760943
 6086.000000 -1.785752 -2.751742 59.108804
 6086.200000 -1.208524 -3.015955 56.011471
 6086.400000 -0.846351 2.871768 55.655958
 6086.600000 -1.063206 2.286733 72.505906
 6086.800000 -1.043542 1.498758 71.492800
 6087.000000 -1.609173 0.742386 75.961023
 6087.200000 -0.747048 -0.060183 60.670725
 6087.400000 -0.167367 -0.357450 44.089173
 6087.600000 0.284443 -0.707376 48.925703
 6087.800000 -0.406269 -0.595863 50.397606
 6088.000000 -1.017153 -0.129675 68.562368
 6088.200000 -2.194752 0.599081 67.294524
 6088.400000 3.080730 0.966518 38.538224
 6088.600000 -3.059780 1.323851 48.019855
 6088.800000 -2.650102 1.855010 68.185163
 6089.000000 -2.095442 2.511569 75.265456
 6089.200000 -1.522723 3.117856 67.433312
 6089.400000 -1.056651 -2.833643 43.140621
 6089.600000 -1.740841 -2.872839 61.777093
 6089.800000 -2.927583 2.606663 74.226394
 6090.000000 -3.091614 2.053362 57.614175
 6090.200000 -2.701845 1.987136 69.721922
 6090.400000 -2.457750 2.118866 74.298187
 6090.600000 -2.241405 2.111634 73.688894
 6090.800000 -1.220439 2.568170 74.192424
 6091.000000 -0.682466 3.034882 40.829654
 6091.200000 -0.734035 2.355343 61.527536
 6091.400000 -1.226603 1.432568 75.394218
 6091.600000 -1.392465 0.171193 73.154433
 6091.800000 -0.753505 -0.931536 52.968249
 6092.000000 -0.344290 -1.642521 28.547237
 6092.200000 0.088265 -1.555409 39.365977
 6092.400000 0.843344 -1.650410 63.557315
 6092.600000 1.527893 -0.852494 55.072761
 6092.800000 0.763752 0.257888 61.516891
 6093.000000 0.797604 0.822607 53.011445
 6093.200000 0.768534 0.985531 49.035700
 6093.400000 1.278540 0.621625 46.071788
 6093.600000 1.324383 0.500959 47.069464
 6093.800000 1.191837 -0.089688 64.200563
 6094.000000 0.562966 -0.736068 58.775526
 6094.200000 1.456266 -1.850656 48.518848
 6094.400000 1.630266 -2.177845 36.006382
 6094.600000 1.111835 -2.704839 51.281136
 6094.800000 0.703060 -2.748000 44.624224
 6095.000000 1.380593 -2.637661 44.637330
 6095.200000 0.811509 -1.935243 59.243028
 6095.400000 0.719507 -1.629707 60.887761
 6095.600000 1.450291 -1.291610 57.106147
 6095.800000 1.031999 -0.272112 69.328895
 6096.000000 0.759424 0.277389 61.273933
 6096.200000 0.561849 0.387971 54.943697
 6096.400000 1.309976 -0.200829 61.248148
 6096.600000 0.858435 -0.859885 69.136929
 6096.800000 0.345299 -0.914713 51.347243
 6097.000000 1.118588 -1.638416 63.926575
 6097.200000 1.830315 -1.459291 34.080070
 6097.400000 1.726940 -1.151661 42.211631
 6097.600000 0.751347 -0.852096 66.071595
 6097.800000 1.661027 -0.745837 46.764475
 6098.000000 0.554392 -0.206203 57.562863
 6098.200000 1.270154 -0.648046 67.179540
 6098.400000 1.787174 -1.292988 37.837727
 6098.600000 0.245091 -0.938820 48.648490
 6098.800000 -1.589982 -0.724206 56.435287
 6099.000000 3.097850 -0.811189 44.028743
 6099.200000 3.038843 -1.213502 38.769296
 6099.400000 -2.696525 -1.284840 52.037905
 6099.600000 -1.737787 -1.570366 42.994061
 6099.800000 -0.762541 -1.806984 24.423980
 6100.000000 -1.845972 -0.476361 59.011619
 6100.200000 -2.075855 0.229247 66.918704
 6100.400000 -2.340897 0.854496 66.268193
 6100.600000 -2.148320 1.908109 71.302363
 6100.800000 -1.954109 2.637605 74.555492
 6101.000000 -1.592309 -2.755935 56.709022
 6101.200000 -1.257847 -2.380345 37.753992
 6101.400000 -1.526336 -2.281978 43.481700
 6101.600000 -1.956601 -2.393804 53.233361
 6101.800000 -2.229541 -2.707289 63.419863
 6102.000000 -2.940987 3.047461 73.048179
 6102.200000 2.764221 2.151529 36.479844
 6102.400000 -3.048742 2.207301 63.253212
 6102.600000 -2.176502 2.340692 75.221091
 6102.800000 -1.722635 2.435301 74.508795
 6103.000000 -1.139739 2.277257 73.813155
 6103.200000 -1.115975 2.038526 72.924656
 6103.400000 -0.590825 1.320177 54.568666
 6103.600000 -1.715661 1.063978 75.274616
 6103.800000 -1.621291 0.621684 74.876564
 6104.000000 -0.661375 -0.245085 57.949367
 6104.200000 -0.005020 -0.511210 44.164555
 6104.400000 0.465280 -0.317124 54.356083
 6104.600000 1.130603 -0.312804 68.577143
 6104.800000 1.641916 -0.441322 45.569387
 6105.000000 0.514650 -0.382537 56.550576
 6105.200000 1.505985 -1.118655 55.578023
 6105.400000 1.596806 -1.830007 41.648302
 6105.600000 1.082237 -2.186340 56.875864
 6105.800000 0.525603 -2.444264 41.389027
 6106.000000 1.346716 -2.810127 45.380129
 6106.200000 0.913069 3.068045 44.216569
 6106.400000 1.207789 2.995380 45.033178
 6106.600000 0.907495 2.869385 40.246319
 6106.800000 1.255219 2.598107 37.502317
